time,latitude,longitude,depth,mag,place
2020-08-13 18:07:15.476000+00:00,38.5517,69.8698,5.39,4.8,"23 km SE of Obigarm, Tajikistan"
2020-08-15 21:58:16.921000+00:00,39.6847,74.0598,10.0,4.4,"136 km SSE of Uzgen, Kyrgyzstan"
2020-08-19 19:59:04.643000+00:00,40.5742,65.799,10.0,4.4,"9 km E of Nurota, Uzbekistan"
2020-08-21 23:24:17.879000+00:00,39.458,71.5837,10.0,4.0,"25 km NNE of Karakenja, Tajikistan"
2020-09-01 13:34:39.748000+00:00,39.9453,70.406,10.0,4.3,"16 km SW of Sh?rob, Tajikistan"
2020-09-02 14:28:42.548000+00:00,39.3026,75.8731,10.0,4.1,"21 km SSW of Kashgar, China"
2020-09-07 14:15:02.759000+00:00,41.6437,65.9203,14.9,4.9,"121 km N of Nurota, Uzbekistan"
2020-09-08 00:17:24.980000+00:00,38.1769,73.5897,153.39,4.3,"33 km W of Murghob, Tajikistan"
2020-09-12 17:19:17.057000+00:00,41.3751,83.8154,10.0,4.6,"83 km ESE of Kuqa, China"
2020-09-18 06:47:15.716000+00:00,38.282,75.6017,127.98,4.4,"136 km SSW of Kashgar, China"
2020-09-18 10:44:51.481000+00:00,41.9291,83.5996,10.0,4.6,"60 km ENE of Kuqa, China"
2020-09-18 17:47:49.565000+00:00,38.0113,73.6916,36.3,5.1,"29 km SW of Murghob, Tajikistan"
2020-09-18 20:55:48.544000+00:00,43.8911,81.95,10.0,4.7,"70 km E of Qapqal, China"
2020-09-18 21:03:58.477000+00:00,42.1134,83.4762,10.0,4.5,"63 km NE of Kuqa, China"
2020-09-19 19:09:46.367000+00:00,39.3163,73.5544,10.0,4.2,"113 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2020-09-20 20:41:22.764000+00:00,38.3013,74.542,145.57,4.5,"52 km ENE of Murghob, Tajikistan"
2020-09-21 11:18:08.339000+00:00,43.427,81.8029,10.0,4.5,"71 km SE of Qapqal, China"
2020-09-25 06:26:26.328000+00:00,40.6169,79.2674,10.0,4.3,"82 km WSW of Aykol, China"
2020-10-06 08:11:59.403000+00:00,39.6375,73.9798,10.0,4.4,"135 km ESE of Nookat, Kyrgyzstan"
2020-10-07 04:10:48.614000+00:00,39.6124,73.918,47.78,4.6,"132 km ESE of Nookat, Kyrgyzstan"
2020-10-17 22:45:25.899000+00:00,38.1207,76.9232,10.0,4.4,"43 km SW of Shache, China"
2020-10-19 10:17:39.450000+00:00,39.5239,72.7845,10.0,4.4,"44 km E of Kyzyl-Eshme, Kyrgyzstan"
2020-10-20 01:49:29.885000+00:00,38.1844,70.1877,57.91,4.5,"16 km ENE of M?’minobod, Tajikistan"
2020-10-20 06:00:27.985000+00:00,40.7134,77.7707,10.0,4.5,"166 km SSE of Kadzhi-Say, Kyrgyzstan"
2020-10-20 22:30:30.596000+00:00,38.3196,75.3754,117.79,4.2,"124 km E of Murghob, Tajikistan"
2020-10-20 23:08:05.139000+00:00,41.1794,73.0397,10.0,4.6,"27 km N of Jalal-Abad, Kyrgyzstan"
2020-10-26 03:10:46.236000+00:00,39.5588,71.2789,15.05,4.6,"41 km NNW of Karakenja, Tajikistan"
2020-10-27 09:57:09.940000+00:00,38.5352,70.1961,10.0,4.6,"39 km SE of Roghun, Tajikistan"
2020-10-30 20:12:37.504000+00:00,38.9056,75.7044,10.0,4.8,"67 km SSW of Kashgar, China"
2020-10-31 21:28:47.747000+00:00,40.6235,77.9427,13.08,4.3,"180 km SSE of Kadzhi-Say, Kyrgyzstan"
2020-11-06 07:38:53.270000+00:00,40.1141,71.6098,19.0,4.7,"22 km NW of Shohimardon, Uzbekistan"
2020-11-10 14:37:39.727000+00:00,38.8942,70.5077,18.76,4.9,"18 km SE of Rasht, Tajikistan"
2020-11-10 14:40:37.433000+00:00,38.9261,70.6139,35.0,5.0,"23 km ESE of Rasht, Tajikistan"
2020-11-12 08:25:50.066000+00:00,40.9741,73.4913,27.99,4.3,"27 km NE of Uzgen, Kyrgyzstan"
2020-11-12 08:27:45.028000+00:00,40.9365,73.7305,10.0,4.6,"40 km ENE of Uzgen, Kyrgyzstan"
2020-11-13 09:16:43.465000+00:00,39.6173,74.5595,10.0,4.6,"123 km W of Kashgar, China"
2020-11-15 15:50:21.795000+00:00,42.2973,80.4334,10.0,4.0,"124 km N of Aksu, China"
2020-11-17 07:35:20.471000+00:00,38.149,70.211,10.0,4.8,"16 km ENE of M?’minobod, Tajikistan"
2020-11-18 02:38:08.946000+00:00,44.1849,84.9588,10.0,4.4,"87 km W of Shihezi, China"
2020-12-02 00:54:41.747000+00:00,38.4044,75.4485,140.17,4.1,"127 km SSW of Kashgar, China"
2020-12-06 01:14:35.453000+00:00,39.0444,76.0148,48.04,4.4,"47 km S of Kashgar, China"
2020-12-11 13:05:08.561000+00:00,42.586,83.0543,10.0,4.6,"94 km S of Xinyuan, China"
2020-12-25 19:51:22.027000+00:00,38.2727,73.34,120.97,4.1,"56 km WNW of Murghob, Tajikistan"
2020-12-26 10:28:35.575000+00:00,40.1462,71.6337,20.43,4.8,"23 km NW of Shohimardon, Uzbekistan"
2021-01-05 03:49:28.551000+00:00,42.3129,81.3472,10.0,4.0,"146 km WNW of Kuqa, China"
2021-01-06 14:08:49.897000+00:00,41.3193,78.6732,10.0,4.2,"126 km SSE of Kyzyl-Suu, Kyrgyzstan"
2021-01-08 03:48:57.784000+00:00,42.0577,81.1813,10.0,5.0,"122 km NE of Aksu, China"
2021-01-08 03:54:44.220000+00:00,42.0518,81.0862,10.0,4.7,"117 km NE of Aksu, China"
2021-01-10 19:38:25.174000+00:00,41.1151,73.4671,25.54,4.5,"40 km NNE of Uzgen, Kyrgyzstan"
2021-01-12 13:22:02.870000+00:00,44.4806,80.1145,45.47,4.4,"35 km NNE of Zharkent, Kazakhstan"
2021-01-18 17:14:16.051000+00:00,39.2237,70.7771,10.0,4.2,"40 km ENE of Rasht, Tajikistan"
2021-01-20 13:42:29.975000+00:00,44.5081,83.268,10.0,4.3,"103 km SE of Druzhba, Kazakhstan"
2021-01-22 04:02:14.816000+00:00,39.3194,72.0043,53.39,4.6,"31 km SSW of Daroot-Korgon, Kyrgyzstan"
2021-02-01 12:38:40+00:00,43.9835,84.1571,10.0,4.4,"95 km NE of Xinyuan, China"
2021-02-02 22:03:47.204000+00:00,41.1058,71.4791,10.0,4.3,"12 km NNW of To‘rqao‘rg‘on, Uzbekistan"
2021-02-08 03:33:46.179000+00:00,39.4746,71.5566,10.0,4.4,"26 km N of Karakenja, Tajikistan"
2021-02-12 10:15:20.585000+00:00,38.4619,73.5986,123.92,4.4,"45 km NW of Murghob, Tajikistan"
2021-02-12 17:01:35.245000+00:00,38.1357,73.5448,98.0,5.9,Tajikistan-Xinjiang border region
2021-02-13 22:00:23.340000+00:00,38.1355,72.6094,111.63,4.0,"117 km NE of Khorugh, Tajikistan"
2021-02-14 16:16:41.511000+00:00,40.2754,76.2883,35.0,4.5,"92 km NNE of Kashgar, China"
2021-03-05 21:52:15.189000+00:00,40.8254,69.1644,10.0,4.2,"2 km WNW of Bo‘ka, Uzbekistan"
2021-03-06 23:53:25.022000+00:00,39.1495,70.4301,10.0,4.3,"14 km NNE of Rasht, Tajikistan"
2021-03-14 10:25:59.992000+00:00,41.8825,81.1773,10.0,4.9,"107 km NE of Aksu, China"
2021-03-14 12:20:02.346000+00:00,41.1407,83.541,10.0,4.5,"81 km SE of Kuqa, China"
2021-03-17 06:27:17.586000+00:00,44.4519,80.9253,10.0,4.5,"44 km N of Huocheng, China"
2021-03-23 21:14:18.821000+00:00,41.8177,81.1623,10.0,5.3,"101 km NE of Aksu, China"
2021-03-24 00:04:35.871000+00:00,41.6366,81.1837,10.0,4.0,"90 km ENE of Aksu, China"
2021-03-24 13:14:14.669000+00:00,41.7855,81.155,10.0,4.3,"99 km NE of Aksu, China"
2021-03-26 23:08:30.892000+00:00,40.8216,83.291,10.0,4.6,"103 km SSE of Kuqa, China"
2021-03-31 18:32:49.638000+00:00,39.1406,71.3575,54.49,4.4,"17 km SW of Karakenja, Tajikistan"
2021-04-01 19:20:06.911000+00:00,40.9088,79.0898,11.85,4.6,"88 km W of Aykol, China"
2021-04-04 04:55:34.328000+00:00,38.0111,72.5755,123.78,4.3,"107 km ENE of Khorugh, Tajikistan"
2021-04-13 09:32:47.338000+00:00,40.18,72.2629,10.0,4.5,"14 km SE of Kyzyl-Kyya, Kyrgyzstan"
2021-04-18 07:54:51.161000+00:00,41.961,67.1547,10.0,4.3,"103 km NW of Chardara, Kazakhstan"
2021-04-25 20:05:23.174000+00:00,38.2013,72.9826,136.25,4.3,"86 km W of Murghob, Tajikistan"
2021-05-03 19:13:39.083000+00:00,38.4472,73.477,115.87,4.5,"52 km NW of Murghob, Tajikistan"
2021-05-03 21:57:14.708000+00:00,38.2933,75.6547,120.46,4.2,"133 km SSW of Kashgar, China"
2021-05-06 07:07:18.541000+00:00,42.6205,79.4041,10.0,4.4,"47 km SSE of Kegen, Kazakhstan"
2021-05-14 09:54:04.541000+00:00,39.4026,73.0747,10.0,4.3,Kyrgyzstan-Tajikistan-Xinjiang border region
2021-05-24 04:40:52.125000+00:00,39.2272,72.9847,10.0,4.5,"72 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2021-05-29 01:41:55.346000+00:00,38.1285,74.1484,176.1,4.4,"16 km ESE of Murghob, Tajikistan"
2021-06-02 12:44:04.906000+00:00,41.0214,78.3727,42.78,4.4,"148 km W of Aykol, China"
2021-06-14 07:09:14.202000+00:00,41.9153,82.5761,10.0,4.4,"36 km NW of Kuqa, China"
2021-06-25 01:42:11.585000+00:00,41.1792,83.4592,10.0,4.5,"74 km SE of Kuqa, China"
2021-06-25 04:57:27.276000+00:00,41.1518,83.6077,10.0,4.0,"84 km SE of Kuqa, China"
2021-07-01 23:08:25.784000+00:00,42.1106,83.6397,10.0,4.3,"73 km NE of Kuqa, China"
2021-07-02 01:15:43.189000+00:00,43.1001,81.5926,10.0,4.7,"88 km SSE of Qapqal, China"
2021-07-02 09:23:25.715000+00:00,38.3714,75.3224,118.47,4.0,"120 km E of Murghob, Tajikistan"
2021-07-04 18:16:23.627000+00:00,39.2615,71.7664,54.58,4.4,"21 km E of Karakenja, Tajikistan"
2021-07-06 18:16:12.531000+00:00,38.1635,72.7388,116.75,4.4,"107 km W of Murghob, Tajikistan"
2021-07-08 13:05:03.300000+00:00,41.6232,81.0451,10.0,4.8,"80 km NE of Aksu, China"
2021-07-10 02:14:42.943000+00:00,38.9152,70.5612,11.75,5.7,"20 km SE of Rasht, Tajikistan"
2021-07-10 05:48:06.443000+00:00,39.0526,70.5672,10.0,4.6,Kyrgyzstan-Tajikistan border region
2021-07-10 06:06:06.347000+00:00,39.1299,70.5219,10.0,4.1,"16 km NE of Rasht, Tajikistan"
2021-07-10 06:07:01.048000+00:00,39.1329,70.3928,10.0,4.3,"11 km N of Rasht, Tajikistan"
2021-07-10 15:22:42.266000+00:00,38.9958,70.4547,10.0,4.5,"7 km ESE of Rasht, Tajikistan"
2021-07-10 16:05:12.037000+00:00,40.2614,72.7893,41.37,4.4,"14 km E of Nookat, Kyrgyzstan"
2021-07-11 01:34:49.068000+00:00,39.104,70.6588,10.0,4.4,"25 km ENE of Rasht, Tajikistan"
2021-07-13 01:08:38.228000+00:00,39.0165,70.7442,10.0,4.2,"32 km E of Rasht, Tajikistan"
2021-07-16 17:29:24.501000+00:00,40.4017,83.6944,10.0,4.0,"159 km SSE of Kuqa, China"
2021-07-16 19:56:09.209000+00:00,39.0572,70.3775,29.68,4.3,"3 km N of Rasht, Tajikistan"
2021-07-20 01:27:02.339000+00:00,41.5014,81.1306,35.0,4.3,"79 km ENE of Aksu, China"
2021-07-23 17:44:26.305000+00:00,42.0599,83.3564,10.0,4.5,"51 km NE of Kuqa, China"
2021-07-23 19:44:07.836000+00:00,40.7197,82.9628,10.0,4.5,"110 km S of Kuqa, China"
2021-07-25 20:59:16.211000+00:00,40.7838,77.9765,10.0,4.6,"164 km SSE of Kadzhi-Say, Kyrgyzstan"
2021-07-26 11:08:33.734000+00:00,38.2844,74.0421,162.4,4.3,"14 km NNE of Murghob, Tajikistan"
2021-07-29 23:09:14.117000+00:00,38.7404,73.1143,96.34,5.0,"97 km NW of Murghob, Tajikistan"
2021-08-02 22:47:47+00:00,38.2622,73.1776,10.0,4.6,Tajikistan-Xinjiang border region
2021-08-07 20:03:12.618000+00:00,39.1061,70.6156,10.0,4.5,"22 km ENE of Rasht, Tajikistan"
2021-08-08 22:54:14.101000+00:00,40.9263,83.8402,8.07,4.5,"116 km SE of Kuqa, China"
2021-08-09 10:51:26.698000+00:00,40.0111,76.0181,10.0,4.7,"60 km N of Kashgar, China"
2021-08-16 12:17:59.325000+00:00,38.1539,73.1967,48.14,4.5,"67 km W of Murghob, Tajikistan"
2021-08-22 21:01:16.729000+00:00,39.7318,71.4883,24.29,4.2,"26 km SSE of Aydarken, Kyrgyzstan"
2021-08-24 02:45:19.136000+00:00,40.0491,77.1705,10.0,4.2,"119 km ENE of Kashgar, China"
2021-08-26 13:25:26.874000+00:00,39.049,70.917,49.08,4.6,"47 km E of Rasht, Tajikistan"
2021-08-29 14:27:49.786000+00:00,43.7617,84.4369,10.0,4.4,"102 km ENE of Xinyuan, China"
2021-08-31 13:28:42.541000+00:00,40.4481,82.8993,10.0,4.3,"138 km E of Aral, China"
2021-09-06 15:00:17.776000+00:00,40.1795,77.3173,10.0,4.6,"138 km NE of Kashgar, China"
2021-09-07 13:34:12.648000+00:00,38.1266,73.1869,38.59,4.7,"68 km W of Murghob, Tajikistan"
2021-09-08 05:20:04.327000+00:00,38.1145,73.2166,35.0,5.4,"66 km W of Murghob, Tajikistan"
2021-09-11 06:51:50.635000+00:00,41.5515,68.9325,10.0,4.2,Kazakhstan-Uzbekistan border region
2021-09-14 17:52:24.257000+00:00,41.2831,80.9302,10.0,4.2,"55 km E of Aksu, China"
2021-09-17 22:06:44.254000+00:00,38.4972,73.4515,110.86,4.9,"57 km NW of Murghob, Tajikistan"
2021-09-17 22:22:53.202000+00:00,38.5461,73.4392,110.16,4.2,"62 km NW of Murghob, Tajikistan"
2021-09-26 17:07:55.553000+00:00,42.2552,81.7932,10.0,4.2,"111 km WNW of Kuqa, China"
2021-09-26 17:22:17.655000+00:00,42.2202,82.2187,10.0,4.6,"81 km NW of Kuqa, China"
2021-09-27 05:40:36.822000+00:00,38.0372,73.2259,10.0,5.1,"66 km WSW of Murghob, Tajikistan"
2021-09-29 07:46:11.679000+00:00,41.0856,73.2421,10.0,4.5,"26 km NE of Jalal-Abad, Kyrgyzstan"
2021-09-29 12:41:27.630000+00:00,40.0282,71.706,43.98,4.5,"9 km WNW of Shohimardon, Uzbekistan"
2021-10-03 06:19:57.525000+00:00,38.0692,73.0921,45.87,4.6,"77 km W of Murghob, Tajikistan"
2021-10-04 16:10:25.711000+00:00,38.2604,74.1028,162.67,4.4,"15 km NE of Murghob, Tajikistan"
2021-10-09 02:45:25.644000+00:00,41.9976,83.9155,26.39,4.5,"87 km ENE of Kuqa, China"
2021-10-13 06:02:40.893000+00:00,41.9076,83.6657,10.0,4.4,"64 km ENE of Kuqa, China"
2021-10-17 21:03:12.021000+00:00,38.0465,74.4981,189.25,4.1,"48 km ESE of Murghob, Tajikistan"
2021-10-21 00:12:24.081000+00:00,43.8144,84.2395,10.0,4.6,"90 km ENE of Xinyuan, China"
2021-10-21 17:46:06.757000+00:00,38.1734,72.9929,58.95,4.2,"85 km W of Murghob, Tajikistan"
2021-10-26 17:47:02.281000+00:00,42.4268,84.046,10.0,4.7,"121 km NE of Kuqa, China"
2021-10-27 10:21:40.732000+00:00,38.1898,72.7715,122.0,4.2,"104 km W of Murghob, Tajikistan"
2021-11-01 13:48:41.891000+00:00,40.3285,77.3144,10.0,4.6,"148 km NE of Kashgar, China"
2021-11-01 15:36:54.716000+00:00,38.3353,74.0881,141.13,4.4,"21 km NNE of Murghob, Tajikistan"
2021-11-17 11:17:17.740000+00:00,41.1177,72.9532,10.0,4.3,"19 km ENE of Bazar-Korgon, Kyrgyzstan"
2021-11-21 05:52:19.803000+00:00,39.8389,75.5,10.0,4.0,"58 km NW of Kashgar, China"
2021-11-22 10:49:37.899000+00:00,39.1794,71.5006,10.0,4.5,"6 km SSW of Karakenja, Tajikistan"
2021-11-24 02:34:16.966000+00:00,38.7257,69.6936,10.0,4.4,"1 km NW of Obigarm, Tajikistan"
2021-11-29 06:45:57.833000+00:00,41.1634,83.3211,10.0,4.2,"69 km SSE of Kuqa, China"
2021-12-01 03:46:11.247000+00:00,38.7062,70.2699,10.0,4.6,"31 km SE of Darband, Tajikistan"
2021-12-02 00:01:25.838000+00:00,38.7458,70.1942,10.0,4.1,"23 km SE of Darband, Tajikistan"
2021-12-02 00:06:06.609000+00:00,38.7258,70.22,10.0,4.3,"27 km SE of Darband, Tajikistan"
2021-12-03 02:38:28.544000+00:00,41.7072,82.4546,10.0,4.3,"39 km W of Kuqa, China"
2021-12-03 09:51:56.646000+00:00,38.1403,72.7194,123.89,4.0,"109 km W of Murghob, Tajikistan"
2021-12-07 15:22:29.879000+00:00,38.1001,72.7247,119.64,4.4,"109 km W of Murghob, Tajikistan"
2021-12-10 03:24:13.227000+00:00,38.1832,71.4865,30.65,4.1,"77 km N of Khorugh, Tajikistan"
2021-12-16 14:07:13.165000+00:00,38.4155,74.2465,135.86,4.4,"36 km NE of Murghob, Tajikistan"
2021-12-18 05:42:43.760000+00:00,40.13,70.0231,10.0,4.7,"30 km ESE of Buston, Tajikistan"
2021-12-20 09:01:41.116000+00:00,38.9863,71.2718,10.0,3.7,"35 km SW of Karakenja, Tajikistan"
2021-12-26 07:38:16.309000+00:00,40.0385,83.0475,10.22,4.1,"161 km ESE of Aral, China"
2022-01-01 02:17:56.815000+00:00,38.7251,73.4827,105.79,4.2,"74 km NW of Murghob, Tajikistan"
2022-01-04 04:45:02.167000+00:00,43.4249,82.2728,10.0,4.9,"79 km W of Xinyuan, China"
2022-01-04 17:35:41.047000+00:00,44.154,82.1125,10.0,4.4,"91 km ENE of Qapqal, China"
2022-01-08 19:56:19.350000+00:00,38.6317,73.7473,103.0,4.7,"54 km NNW of Murghob, Tajikistan"
2022-01-13 12:24:01.012000+00:00,38.9682,69.9204,38.27,4.3,"11 km NNW of Darband, Tajikistan"
2022-01-25 01:41:47.304000+00:00,38.9638,69.7782,22.97,4.2,Tajikistan
2022-01-27 18:32:53.292000+00:00,42.058,81.2533,32.06,4.4,"126 km NE of Aksu, China"
2022-02-01 16:45:10.308000+00:00,38.606,73.2912,105.46,4.5,"76 km NW of Murghob, Tajikistan"
2022-02-10 08:45:02.377000+00:00,39.7669,73.0306,10.0,4.3,"65 km SSE of Nookat, Kyrgyzstan"
2022-02-14 16:44:33.943000+00:00,42.3639,80.2851,10.0,4.4,"113 km SE of Kegen, Kazakhstan"
2022-02-15 02:05:44.211000+00:00,41.2176,83.2966,10.0,4.1,"63 km SSE of Kuqa, China"
2022-02-15 11:32:39.031000+00:00,43.6423,83.9117,10.0,4.2,"58 km ENE of Xinyuan, China"
2022-02-28 19:54:09.752000+00:00,39.3126,79.3194,10.0,4.4,"195 km SSW of Aykol, China"
2022-03-14 06:29:44.029000+00:00,40.3332,70.2011,10.0,4.5,"20 km WNW of Konibodom, Tajikistan"
2022-03-19 13:04:22.176000+00:00,42.1906,68.8978,10.0,4.3,"27 km SSE of Arys, Kazakhstan"
2022-03-21 16:20:35.774000+00:00,41.9907,70.9103,10.0,4.5,"61 km SE of Zhabagly, Kazakhstan"
2022-03-23 18:25:04.506000+00:00,38.0393,72.6395,121.24,4.3,"113 km ENE of Khorugh, Tajikistan"
2022-03-30 02:57:17.719000+00:00,39.2435,71.5177,10.0,4.6,"1 km NNW of Karakenja, Tajikistan"
2022-03-31 23:13:07.561000+00:00,41.4193,72.9097,10.0,4.2,"44 km NNE of Bazar-Korgon, Kyrgyzstan"
2022-04-15 01:33:22.239000+00:00,38.3891,72.3607,10.0,4.4,"118 km SE of Karakenja, Tajikistan"
2022-04-19 22:44:39.625000+00:00,38.9236,70.5883,10.0,5.1,"21 km ESE of Rasht, Tajikistan"
2022-04-25 05:05:36.816000+00:00,40.4139,83.5836,10.0,4.1,"154 km SSE of Kuqa, China"
2022-05-03 01:33:43.301000+00:00,41.1647,83.2125,10.0,4.2,"65 km SSE of Kuqa, China"
2022-05-12 10:27:44.655000+00:00,38.0642,66.9903,30.27,5.3,"24 km SW of Boysun, Uzbekistan"
2022-05-14 19:48:03.879000+00:00,40.0635,76.5662,10.0,4.5,"82 km NE of Kashgar, China"
2022-05-26 15:50:37.340000+00:00,42.8088,77.6959,25.82,4.1,"53 km ENE of Cholpon-Ata, Kyrgyzstan"
2022-06-02 18:34:29.439000+00:00,38.5742,68.7296,10.0,4.2,"6 km NW of Dushanbe, Tajikistan"
2022-06-04 09:52:15.568000+00:00,38.3522,74.3584,159.72,4.1,"39 km ENE of Murghob, Tajikistan"
2022-06-04 19:00:46.169000+00:00,39.6287,74.4991,51.03,4.2,"129 km W of Kashgar, China"
2022-06-04 23:56:00.396000+00:00,39.7247,74.575,10.0,4.2,"124 km WNW of Kashgar, China"
2022-06-05 12:46:35.244000+00:00,39.7238,74.5416,10.0,4.4,"127 km WNW of Kashgar, China"
2022-06-06 20:56:37.308000+00:00,39.5731,75.0746,58.15,4.2,"79 km W of Kashgar, China"
2022-06-09 22:31:51.732000+00:00,38.1733,73.7283,148.91,4.1,"20 km W of Murghob, Tajikistan"
2022-06-11 18:56:01.751000+00:00,40.8307,69.6867,25.77,4.2,"7 km ESE of Olmaliq, Uzbekistan"
2022-06-13 00:38:00.236000+00:00,38.3957,73.2767,130.54,4.0,"65 km WNW of Murghob, Tajikistan"
2022-06-17 10:56:26.805000+00:00,39.7414,74.0337,10.0,4.3,"130 km SSE of Uzgen, Kyrgyzstan"
2022-06-18 21:09:29.818000+00:00,41.6968,81.3635,10.0,4.2,"107 km ENE of Aksu, China"
2022-06-23 20:10:39.381000+00:00,41.3227,72.7226,7.28,4.1,"31 km N of Bazar-Korgon, Kyrgyzstan"
2022-06-27 08:22:04.371000+00:00,41.7573,81.1341,10.0,4.4,"95 km NE of Aksu, China"
2022-07-02 19:32:32.706000+00:00,41.0178,78.0834,12.93,4.7,"145 km SSE of Kadzhi-Say, Kyrgyzstan"
2022-07-02 19:40:24.812000+00:00,41.1226,77.8721,10.0,4.2,"127 km SSE of Kadzhi-Say, Kyrgyzstan"
2022-07-02 22:02:12.144000+00:00,40.9295,78.0893,10.0,5.0,"154 km SSE of Kadzhi-Say, Kyrgyzstan"
2022-07-05 05:08:25.309000+00:00,38.7944,73.4443,102.68,4.2,"82 km NNW of Murghob, Tajikistan"
2022-07-06 03:50:06.935000+00:00,38.2635,71.4016,35.0,4.4,"86 km N of Khorugh, Tajikistan"
2022-07-07 04:40:01.163000+00:00,41.7568,81.4017,10.0,4.5,"113 km NE of Aksu, China"
2022-07-08 12:12:21.113000+00:00,41.8064,81.432,10.0,4.3,"118 km NE of Aksu, China"
2022-07-08 12:23:10.177000+00:00,41.7351,81.3834,10.0,4.4,"110 km ENE of Aksu, China"
2022-07-15 04:54:18.758000+00:00,38.4559,73.2962,127.455,4.1,Tajikistan-Xinjiang border region
2022-07-16 01:59:07.195000+00:00,41.035,78.0336,10.0,4.3,"142 km SSE of Kadzhi-Say, Kyrgyzstan"
2022-07-16 07:10:14.314000+00:00,39.7702,75.4119,39.759,4.3,"59 km WNW of Kashgar, China"
2022-07-17 19:43:22.569000+00:00,40.183,83.2782,10.0,4.9,"172 km S of Kuqa, China"
2022-07-23 20:47:06.730000+00:00,39.1953,71.5649,10.0,4.3,"5 km SE of Karakenja, Tajikistan"
2022-07-26 16:46:42.281000+00:00,41.7777,82.4286,10.0,4.2,"42 km W of Kuqa, China"
2022-07-27 07:01:17.893000+00:00,41.4374,83.7236,10.0,4.0,"73 km ESE of Kuqa, China"
2022-07-27 09:52:54.172000+00:00,41.7844,71.6463,37.395,4.4,"33 km NNW of Kerben, Kyrgyzstan"
2022-08-05 13:28:14.193000+00:00,39.5635,74.4926,10.0,4.5,"129 km W of Kashgar, China"
2022-08-05 13:32:56.117000+00:00,39.51,74.6074,10.0,4.2,"118 km W of Kashgar, China"
2022-08-08 03:00:38.255000+00:00,41.0568,77.9928,10.0,4.4,Kyrgyzstan
2022-08-11 01:14:15.473000+00:00,41.0152,78.0781,10.0,4.4,"145 km SSE of Kadzhi-Say, Kyrgyzstan"
2022-08-11 03:59:45.585000+00:00,40.1038,77.7562,10.0,4.5,"166 km ENE of Kashgar, China"
2022-08-12 17:35:38.015000+00:00,40.952,77.9908,10.0,4.3,"Southern Xinjiang, China"
2022-08-23 10:03:33.984000+00:00,41.578,81.4514,10.0,4.0,"107 km ENE of Aksu, China"
2022-08-23 11:12:32.355000+00:00,41.6563,81.5116,10.0,4.3,"115 km ENE of Aksu, China"
2022-08-26 08:56:59.657000+00:00,41.3469,82.5527,10.0,4.3,"51 km SW of Kuqa, China"
2022-08-28 20:24:39.152000+00:00,41.8803,82.545,10.0,4.1,"36 km WNW of Kuqa, China"
2022-08-31 04:50:05.146000+00:00,38.8036,71.7054,10.0,4.4,"50 km SSE of Karakenja, Tajikistan"
2022-09-06 04:36:38.813000+00:00,42.3639,80.3764,16.176,4.2,"119 km SE of Kegen, Kazakhstan"
2022-09-08 17:18:52.929000+00:00,38.3825,76.9196,10.0,4.2,"28 km W of Shache, China"
2022-09-08 20:29:43.411000+00:00,39.8204,69.7646,10.0,4.5,"20 km E of Isfana, Kyrgyzstan"
2022-09-14 12:21:17.293000+00:00,38.0323,72.614,128.834,4.2,Tajikistan
2022-09-25 00:35:51.372000+00:00,40.0102,83.5491,10.0,4.2,"196 km SSE of Kuqa, China"
2022-09-26 00:50:36.387000+00:00,42.2992,80.5856,10.0,3.9,Kazakhstan-Xinjiang border region
2022-09-27 21:20:28.572000+00:00,42.3108,80.4682,10.0,4.4,Kazakhstan-Xinjiang border region
2022-09-29 10:48:11.879000+00:00,41.1228,78.4899,10.0,4.3,"139 km W of Aykol, China"
2022-10-13 01:08:41.261000+00:00,42.5131,81.2446,10.0,4.3,"143 km S of Qapqal, China"
2022-10-16 08:54:30.684000+00:00,39.334,78.2297,10.0,4.9,"133 km NE of Shache, China"
2022-10-16 15:02:05.771000+00:00,40.1855,83.2142,10.068,4.9,"170 km ESE of Aral, China"
2022-10-17 15:37:19.400000+00:00,39.4049,71.7652,6.782,4.3,"28 km NE of Karakenja, Tajikistan"
2022-10-18 13:43:32.521000+00:00,38.4568,73.4456,124.266,4.1,"55 km NW of Murghob, Tajikistan"
2022-10-29 23:44:39.071000+00:00,38.6403,70.0701,10.0,4.0,"23 km SE of Roghun, Tajikistan"
2022-11-01 04:35:33.498000+00:00,39.7221,72.8245,13.354,4.3,"50 km ENE of Kyzyl-Eshme, Kyrgyzstan"
2022-11-05 00:08:52.060000+00:00,41.52,68.7833,13.312,4.1,"32 km WNW of Saryaghash, Kazakhstan"
2022-11-17 14:40:47.055000+00:00,38.7787,66.3552,51.223,4.1,"19 km NNE of G‘uzor, Uzbekistan"
2022-11-18 02:11:06.883000+00:00,39.5303,73.2614,55.266,4.3,"85 km E of Kyzyl-Eshme, Kyrgyzstan"
2022-11-18 11:44:17.467000+00:00,41.3281,83.8917,10.0,4.3,"91 km ESE of Kuqa, China"
2022-11-20 03:21:43.798000+00:00,44.5864,79.6834,20.23,4.7,"53 km NNW of Zharkent, Kazakhstan"
2022-11-21 13:34:30.103000+00:00,39.5212,72.7472,8.684,4.6,"41 km E of Kyzyl-Eshme, Kyrgyzstan"
